image_path,label_path,class_id,class_name,conf_det,x,y,w,h,ocr_text,ocr_conf
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_02_jpg.rf.6b0204ee81d0a1c3bb8f5ececea71058.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_02_jpg.rf.6b0204ee81d0a1c3bb8f5ececea71058.txt,0,exit,0.7563,197,431,35,50,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_02_jpg.rf.6b0204ee81d0a1c3bb8f5ececea71058.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_02_jpg.rf.6b0204ee81d0a1c3bb8f5ececea71058.txt,0,exit,0.5125,396,452,37,50,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_02_jpg.rf.939a102bc7119b3636730fa7a78711c3.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_02_jpg.rf.939a102bc7119b3636730fa7a78711c3.txt,0,exit,0.7167,492,326,38,50,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_02_jpg.rf.939a102bc7119b3636730fa7a78711c3.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_02_jpg.rf.939a102bc7119b3636730fa7a78711c3.txt,0,exit,0.5146,190,444,46,54,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_02_jpg.rf.939a102bc7119b3636730fa7a78711c3.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_02_jpg.rf.939a102bc7119b3636730fa7a78711c3.txt,0,exit,0.489,394,438,41,53,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_03_jpg.rf.b1d221f32f89ed2f577301a6d24d86df.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_03_jpg.rf.b1d221f32f89ed2f577301a6d24d86df.txt,0,exit,0.7571,392,433,37,52,0,0.0485
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_03_jpg.rf.c367c568d1ebe367e7d4f8c604b6920a.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_03_jpg.rf.c367c568d1ebe367e7d4f8c604b6920a.txt,0,exit,0.8207,139,375,49,47,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_03_jpg.rf.c367c568d1ebe367e7d4f8c604b6920a.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_03_jpg.rf.c367c568d1ebe367e7d4f8c604b6920a.txt,0,exit,0.728,196,432,44,46,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_03_jpg.rf.c367c568d1ebe367e7d4f8c604b6920a.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_03_jpg.rf.c367c568d1ebe367e7d4f8c604b6920a.txt,0,exit,0.3437,134,350,56,76,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_03_jpg.rf.c367c568d1ebe367e7d4f8c604b6920a.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_03_jpg.rf.c367c568d1ebe367e7d4f8c604b6920a.txt,0,exit,0.3376,150,374,33,48,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_03_jpg.rf.f8819cfdc033ec7c6ef20d493312869d.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_03_jpg.rf.f8819cfdc033ec7c6ef20d493312869d.txt,0,exit,0.7632,362,447,45,53,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_03_jpg.rf.f8819cfdc033ec7c6ef20d493312869d.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_03_jpg.rf.f8819cfdc033ec7c6ef20d493312869d.txt,0,exit,0.6794,354,423,55,78,lexit,0.8872
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_04_jpg.rf.0da9e56a974d8d355a93f9133fbcbbd1.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_04_jpg.rf.0da9e56a974d8d355a93f9133fbcbbd1.txt,0,exit,0.878,243,370,53,67,"""",0.2637
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_04_jpg.rf.0da9e56a974d8d355a93f9133fbcbbd1.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_04_jpg.rf.0da9e56a974d8d355a93f9133fbcbbd1.txt,0,exit,0.8255,239,345,58,96,lexit,0.9662
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_04_jpg.rf.579a9f7345ee4d5f9dcbebde299d7544.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_04_jpg.rf.579a9f7345ee4d5f9dcbebde299d7544.txt,0,exit,0.8956,318,378,57,72,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_04_jpg.rf.f218ad87d6cd4b8d44e4a1aa168901c4.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_04_jpg.rf.f218ad87d6cd4b8d44e4a1aa168901c4.txt,0,exit,0.8953,341,372,47,65,{,0.5095
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_05_jpg.rf.0c119ec54703160bc8c474f60c8d1895.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_05_jpg.rf.0c119ec54703160bc8c474f60c8d1895.txt,0,exit,0.8731,377,283,34,46,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_05_jpg.rf.e4776cd62813e41ccc5e51aa97203213.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_05_jpg.rf.e4776cd62813e41ccc5e51aa97203213.txt,0,exit,0.8272,359,274,60,82,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_05_jpg.rf.e4776cd62813e41ccc5e51aa97203213.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_05_jpg.rf.e4776cd62813e41ccc5e51aa97203213.txt,0,exit,0.791,373,299,46,55,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_05_jpg.rf.f7c28aec03afdbd8c35406043df8dcec.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_05_jpg.rf.f7c28aec03afdbd8c35406043df8dcec.txt,0,exit,0.8529,224,281,40,51,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_06_jpg.rf.2f23a961108e87e820e2ae586f99a692.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_06_jpg.rf.2f23a961108e87e820e2ae586f99a692.txt,0,exit,0.8891,366,405,42,62,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_06_jpg.rf.2f23a961108e87e820e2ae586f99a692.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_06_jpg.rf.2f23a961108e87e820e2ae586f99a692.txt,0,exit,0.858,401,335,41,55,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_06_jpg.rf.2f23a961108e87e820e2ae586f99a692.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_06_jpg.rf.2f23a961108e87e820e2ae586f99a692.txt,0,exit,0.8076,398,308,46,85,exit,1.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_06_jpg.rf.dee67d32adad3fab8009044bdeb0c15b.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_06_jpg.rf.dee67d32adad3fab8009044bdeb0c15b.txt,0,exit,0.889,366,409,40,59,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_06_jpg.rf.dee67d32adad3fab8009044bdeb0c15b.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_06_jpg.rf.dee67d32adad3fab8009044bdeb0c15b.txt,0,exit,0.8842,401,339,43,52,E,0.5235
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_06_jpg.rf.fabefdeef536a091d8a7ddd45b5be7e5.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_06_jpg.rf.fabefdeef536a091d8a7ddd45b5be7e5.txt,0,exit,0.8889,207,391,50,63,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_06_jpg.rf.fabefdeef536a091d8a7ddd45b5be7e5.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_06_jpg.rf.fabefdeef536a091d8a7ddd45b5be7e5.txt,0,exit,0.8672,181,315,54,60,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_06_jpg.rf.fabefdeef536a091d8a7ddd45b5be7e5.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_06_jpg.rf.fabefdeef536a091d8a7ddd45b5be7e5.txt,0,exit,0.8508,173,290,63,89,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_07_jpg.rf.6ef2d245f567fdf7844e8575739f6e5c.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_07_jpg.rf.6ef2d245f567fdf7844e8575739f6e5c.txt,0,exit,0.8515,377,459,40,53,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_07_jpg.rf.ace706353d428209c8978a79e7877db4.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_07_jpg.rf.ace706353d428209c8978a79e7877db4.txt,0,exit,0.8648,410,440,46,53,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_07_jpg.rf.ace706353d428209c8978a79e7877db4.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_07_jpg.rf.ace706353d428209c8978a79e7877db4.txt,0,exit,0.6795,452,372,48,50,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_07_jpg.rf.ace706353d428209c8978a79e7877db4.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_07_jpg.rf.ace706353d428209c8978a79e7877db4.txt,0,exit,0.3088,449,346,51,77,ex,0.9997
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_07_jpg.rf.d722b66dc5a5a727ccda2082d62a3644.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_07_jpg.rf.d722b66dc5a5a727ccda2082d62a3644.txt,0,exit,0.8748,410,437,48,57,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_07_jpg.rf.d722b66dc5a5a727ccda2082d62a3644.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_07_jpg.rf.d722b66dc5a5a727ccda2082d62a3644.txt,0,exit,0.8116,453,370,49,53,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_07_jpg.rf.d722b66dc5a5a727ccda2082d62a3644.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_07_jpg.rf.d722b66dc5a5a727ccda2082d62a3644.txt,0,exit,0.6777,451,341,52,80,exit,1.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_08_jpg.rf.5b0d8da7b6c4118f11352f2174c133c7.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_08_jpg.rf.5b0d8da7b6c4118f11352f2174c133c7.txt,0,exit,0.8738,421,177,64,97,[exit,0.4622
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_08_jpg.rf.5b0d8da7b6c4118f11352f2174c133c7.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_08_jpg.rf.5b0d8da7b6c4118f11352f2174c133c7.txt,0,exit,0.8668,129,311,63,77,,0.0
