image_path,label_path,class_id,class_name,conf_det,x,y,w,h,ocr_text,ocr_conf
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.txt,0,exit,1.0,237,321,8,15,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.txt,0,exit,1.0,341,307,8,14,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.txt,0,exit,1.0,133,300,8,14,E_,0.0269
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.txt,1,fire_extinguisher,1.0,395,272,8,11,Ki,0.5329
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.txt,1,fire_extinguisher,1.0,185,431,7,10,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.txt,1,fire_extinguisher,1.0,223,326,7,10,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.txt,1,fire_extinguisher,1.0,199,292,9,12,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.txt,1,fire_extinguisher,1.0,343,293,7,10,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_01_jpg.rf.a58aff779b48581789d2567c3eff6a63.txt,1,fire_extinguisher,1.0,281,331,8,10,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.txt,1,fire_extinguisher,1.0,376,312,11,15,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.txt,0,exit,1.0,568,223,15,20,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.txt,1,fire_extinguisher,1.0,455,286,12,16,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.txt,0,exit,1.0,432,284,16,21,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.txt,1,fire_extinguisher,1.0,542,409,11,16,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.txt,0,exit,1.0,286,302,14,21,Jo,0.116
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.txt,1,fire_extinguisher,1.0,203,275,13,15,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.txt,1,fire_extinguisher,1.0,412,555,14,18,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.txt,1,fire_extinguisher,1.0,567,205,11,17,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_02_jpg.rf.017ef7f836c8d3bf844c2535c867c7ea.txt,0,exit,1.0,471,540,14,19,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_02_jpg.rf.1f365c6f475a53c9d9fb73bddda454fb.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_02_jpg.rf.1f365c6f475a53c9d9fb73bddda454fb.txt,0,exit,1.0,191,333,15,21,1,0.0595
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_02_jpg.rf.1f365c6f475a53c9d9fb73bddda454fb.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_02_jpg.rf.1f365c6f475a53c9d9fb73bddda454fb.txt,0,exit,1.0,44,329,13,21,8,0.377
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_02_jpg.rf.1f365c6f475a53c9d9fb73bddda454fb.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_02_jpg.rf.1f365c6f475a53c9d9fb73bddda454fb.txt,1,fire_extinguisher,1.0,318,573,13,18,,0.0
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/KakaoTalk_20240325_162133706_02_jpg.rf.1f365c6f475a53c9d9fb73bddda454fb.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_full/labels/KakaoTalk_20240325_162133706_02_jpg.rf.1f365c6f475a53c9d9fb73bddda454fb.txt,1,fire_extinguisher,1.0,257,336,11,15,,0.0
